Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
1, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_BUILDER, 6.3, 25, 0.0
2, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_BUILDER, 12.6, 25, 0.0
2, LOC_CITY_NAME_MBANZA_KONGO, 5.0, UNIT_SCOUT, 5.0, 15, 0.0
2, LOC_CITY_NAME_LONDON, 5.0, UNIT_SCOUT, 5.0, 15, 0.0
2, LOC_CITY_NAME_CAIRO, 3.8, UNIT_SCOUT, 3.8, 15, 0.0
2, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, BUILDING_MONUMENT, 7.5, 30, 0.0
2, LOC_CITY_NAME_ATHENS, 7.5, BUILDING_MONUMENT, 7.5, 30, 0.0
2, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_XIAN, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
2, LOC_CITY_NAME_PARIS, 3.8, UNIT_SCOUT, 3.8, 15, 0.0
2, LOC_CITY_NAME_NAN_MADOL, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_AMSTERDAM, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_MOHENJO_DARO, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_HATTUSA, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_JERUSALEM, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
2, LOC_CITY_NAME_YEREVAN, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_CARTHAGE, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_SEOUL, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
2, LOC_CITY_NAME_TORONTO, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_HONG_KONG, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_VALLETTA, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_LA_VENTA, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_BRUSSELS, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_BUENOS_AIRES, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_KANDY, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
2, LOC_CITY_NAME_LISBON, 2.2, BUILDING_MONUMENT, 2.2, 30, 0.0
3, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_BUILDER, 18.9, 25, 0.0
3, LOC_CITY_NAME_MBANZA_KONGO, 5.0, UNIT_SCOUT, 10.0, 15, 0.0
3, LOC_CITY_NAME_LONDON, 5.0, UNIT_SCOUT, 10.0, 15, 0.0
3, LOC_CITY_NAME_CAIRO, 3.8, UNIT_SCOUT, 7.5, 15, 0.0
3, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, BUILDING_MONUMENT, 15.0, 30, 0.0
3, LOC_CITY_NAME_ATHENS, 7.5, BUILDING_MONUMENT, 15.0, 30, 0.0
3, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_XIAN, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
3, LOC_CITY_NAME_PARIS, 3.8, UNIT_SCOUT, 7.5, 15, 0.0
3, LOC_CITY_NAME_NAN_MADOL, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_AMSTERDAM, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_MOHENJO_DARO, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_HATTUSA, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_JERUSALEM, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
3, LOC_CITY_NAME_YEREVAN, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_CARTHAGE, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_SEOUL, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
3, LOC_CITY_NAME_TORONTO, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_HONG_KONG, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_VALLETTA, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_LA_VENTA, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_BRUSSELS, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_BUENOS_AIRES, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_KANDY, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
3, LOC_CITY_NAME_LISBON, 2.2, BUILDING_MONUMENT, 4.4, 30, 0.0
4, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_BUILDER, 25.2, 25, 0.2
4, LOC_CITY_NAME_MBANZA_KONGO, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_LONDON, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_CAIRO, 3.8, UNIT_SCOUT, 11.3, 15, 0.0
4, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, BUILDING_MONUMENT, 22.5, 30, 0.0
4, LOC_CITY_NAME_ATHENS, 7.5, BUILDING_MONUMENT, 22.5, 30, 0.0
4, LOC_CITY_NAME_ST_PETERSBURG, 7.5, BUILDING_MONUMENT, 7.5, 30, 0.0
4, LOC_CITY_NAME_XIAN, 7.5, UNIT_BUILDER, 7.5, 25, 0.0
4, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 18.8, 15, 3.8
4, LOC_CITY_NAME_POKROVKA, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
4, LOC_CITY_NAME_PARIS, 3.8, UNIT_SCOUT, 11.3, 15, 0.0
4, LOC_CITY_NAME_DELHI, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
4, LOC_CITY_NAME_NAN_MADOL, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_AMSTERDAM, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_MOHENJO_DARO, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_HATTUSA, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_JERUSALEM, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_YEREVAN, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_CARTHAGE, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_SEOUL, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_TORONTO, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_HONG_KONG, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_VALLETTA, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_LA_VENTA, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_BRUSSELS, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_BUENOS_AIRES, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_KANDY, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_LISBON, 2.2, BUILDING_MONUMENT, 6.6, 30, 0.0
5, LOC_CITY_NAME_NIDAROS, 6.5, BUILDING_MONUMENT, 6.5, 30, 0.0
5, LOC_CITY_NAME_MBANZA_KONGO, 5.0, BUILDING_MONUMENT, 5.0, 30, 0.0
5, LOC_CITY_NAME_LONDON, 5.0, UNIT_BUILDER, 5.0, 25, 0.0
5, LOC_CITY_NAME_CAIRO, 6.3, UNIT_SCOUT, 17.5, 15, 2.5
5, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, BUILDING_MONUMENT, 30.0, 30, 0.0
5, LOC_CITY_NAME_ATHENS, 7.5, BUILDING_MONUMENT, 30.0, 30, 0.0
5, LOC_CITY_NAME_ST_PETERSBURG, 7.5, BUILDING_MONUMENT, 15.0, 30, 0.0
5, LOC_CITY_NAME_XIAN, 7.5, UNIT_BUILDER, 15.0, 25, 0.0
5, LOC_CITY_NAME_RA_KEDET, 10.0, UNIT_BUILDER, 10.0, 25, 0.0
5, LOC_CITY_NAME_POKROVKA, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
5, LOC_CITY_NAME_PARIS, 5.0, UNIT_SCOUT, 16.3, 15, 1.3
5, LOC_CITY_NAME_DELHI, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
5, LOC_CITY_NAME_NAN_MADOL, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_AMSTERDAM, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_MOHENJO_DARO, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_HATTUSA, 3.3, BUILDING_MONUMENT, 11.6, 30, 0.0
5, LOC_CITY_NAME_JERUSALEM, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
5, LOC_CITY_NAME_YEREVAN, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_CARTHAGE, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_SEOUL, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
5, LOC_CITY_NAME_TORONTO, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_HONG_KONG, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_VALLETTA, 2.8, BUILDING_MONUMENT, 11.0, 30, 0.0
5, LOC_CITY_NAME_LA_VENTA, 2.8, BUILDING_MONUMENT, 11.0, 30, 0.0
5, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 11.0, 30, 0.0
5, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_BRUSSELS, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_BUENOS_AIRES, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_KANDY, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
5, LOC_CITY_NAME_LISBON, 2.2, BUILDING_MONUMENT, 8.8, 30, 0.0
6, LOC_CITY_NAME_NIDAROS, 6.3, BUILDING_MONUMENT, 12.8, 30, 0.0
6, LOC_CITY_NAME_MBANZA_KONGO, 5.0, BUILDING_MONUMENT, 10.0, 30, 0.0
6, LOC_CITY_NAME_LONDON, 8.8, UNIT_BUILDER, 13.8, 25, 0.0
