Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
1, LOC_CITY_NAME_URUK, 3.1, UNIT_BUILDER, 3.1, 25, 0.0
2, LOC_CITY_NAME_URUK, 3.1, UNIT_BUILDER, 6.3, 25, 0.0
2, LOC_CITY_NAME_ROME, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_LONDON, 5.0, UNIT_SCOUT, 5.0, 15, 0.0
2, LOC_CITY_NAME_WASHINGTON, 3.8, UNIT_SCOUT, 3.8, 15, 0.0
2, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
2, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_MADRID, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_AACHEN, 5.0, UNIT_SCOUT, 5.0, 15, 0.0
2, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_XIAN, 7.5, UNIT_SCOUT, 7.5, 15, 0.0
2, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_YEREVAN, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_NAN_MADOL, 2.2, BUILDING_MONUMENT, 2.2, 30, 0.0
2, LOC_CITY_NAME_MOHENJO_DARO, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
2, LOC_CITY_NAME_HATTUSA, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_BRUSSELS, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
2, LOC_CITY_NAME_AMSTERDAM, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_LISBON, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_CARTHAGE, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_BANDAR_BRUNEI, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_KUMASI, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_BUENOS_AIRES, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
3, LOC_CITY_NAME_URUK, 3.1, UNIT_BUILDER, 9.4, 25, 0.0
3, LOC_CITY_NAME_ROME, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_LONDON, 5.0, UNIT_SCOUT, 10.0, 15, 0.0
3, LOC_CITY_NAME_WASHINGTON, 3.8, UNIT_SCOUT, 7.5, 15, 0.0
3, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
3, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_MADRID, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_AACHEN, 5.0, UNIT_SCOUT, 10.0, 15, 0.0
3, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_XIAN, 7.5, UNIT_SCOUT, 15.0, 15, 0.0
3, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_YEREVAN, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_NAN_MADOL, 2.2, BUILDING_MONUMENT, 4.4, 30, 0.0
3, LOC_CITY_NAME_MOHENJO_DARO, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
3, LOC_CITY_NAME_HATTUSA, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_BRUSSELS, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
3, LOC_CITY_NAME_AMSTERDAM, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_LISBON, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_CARTHAGE, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_BANDAR_BRUNEI, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_KUMASI, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_BUENOS_AIRES, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
4, LOC_CITY_NAME_URUK, 4.2, UNIT_BUILDER, 13.6, 25, 0.0
4, LOC_CITY_NAME_ROME, 8.8, UNIT_BUILDER, 8.8, 25, 0.0
4, LOC_CITY_NAME_POKROVKA, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
4, LOC_CITY_NAME_LONDON, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_WASHINGTON, 3.8, UNIT_SCOUT, 11.3, 15, 0.0
4, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 18.8, 15, 3.8
4, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, UNIT_BUILDER, 7.5, 25, 0.0
4, LOC_CITY_NAME_MADRID, 7.5, UNIT_BUILDER, 7.5, 25, 0.0
4, LOC_CITY_NAME_CAIRO, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
4, LOC_CITY_NAME_AACHEN, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SLINGER, 7.5, 17, 0.0
4, LOC_CITY_NAME_XIAN, 7.5, UNIT_BUILDER, 7.5, 25, 0.0
4, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_YEREVAN, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_NAN_MADOL, 2.2, BUILDING_MONUMENT, 6.6, 30, 0.0
4, LOC_CITY_NAME_MOHENJO_DARO, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_HATTUSA, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_BRUSSELS, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_AMSTERDAM, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_LISBON, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_VILNIUS, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_CARTHAGE, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_GENEVA, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_BANDAR_BRUNEI, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_KUMASI, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_BUENOS_AIRES, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
5, LOC_CITY_NAME_URUK, 4.2, UNIT_BUILDER, 17.8, 25, 0.0
5, LOC_CITY_NAME_ROME, 8.8, UNIT_BUILDER, 17.5, 25, 0.0
5, LOC_CITY_NAME_POKROVKA, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
5, LOC_CITY_NAME_LONDON, 5.0, UNIT_BUILDER, 5.0, 25, 0.0
5, LOC_CITY_NAME_WASHINGTON, 7.5, UNIT_SCOUT, 18.8, 15, 3.8
5, LOC_CITY_NAME_RA_KEDET, 10.0, UNIT_BUILDER, 10.0, 25, 0.0
5, LOC_CITY_NAME_RIO_DE_JANEIRO, 7.5, UNIT_BUILDER, 15.0, 25, 0.0
5, LOC_CITY_NAME_MADRID, 12.5, UNIT_BUILDER, 20.0, 25, 0.0
5, LOC_CITY_NAME_CAIRO, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
5, LOC_CITY_NAME_AACHEN, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
5, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SLINGER, 15.0, 17, 0.0
5, LOC_CITY_NAME_XIAN, 7.5, UNIT_BUILDER, 15.0, 25, 0.0
5, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_YEREVAN, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_NAN_MADOL, 2.2, BUILDING_MONUMENT, 8.8, 30, 0.0
5, LOC_CITY_NAME_MOHENJO_DARO, 3.3, BUILDING_MONUMENT, 11.6, 30, 0.0
5, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
5, LOC_CITY_NAME_HATTUSA, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
