Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
1, LOC_CITY_NAME_RIO_DE_JANEIRO, 4.2, UNIT_BUILDER, 4.2, 25, 0.0
2, LOC_CITY_NAME_RIO_DE_JANEIRO, 4.2, UNIT_BUILDER, 8.4, 25, 0.0
2, LOC_CITY_NAME_URUK, 7.5, BUILDING_MONUMENT, 7.5, 30, 0.0
2, LOC_CITY_NAME_RA_KEDET, 5.0, UNIT_SCOUT, 5.0, 15, 0.0
2, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
2, LOC_CITY_NAME_AACHEN, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
2, LOC_CITY_NAME_LISBON, 5.0, UNIT_SLINGER, 5.0, 17, 0.0
2, LOC_CITY_NAME_KABUL, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_STOCKHOLM, 2.2, BUILDING_MONUMENT, 2.2, 30, 0.0
2, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 2.8, 30, 0.0
2, LOC_CITY_NAME_NAN_MADOL, 2.2, BUILDING_MONUMENT, 2.2, 30, 0.0
2, LOC_CITY_NAME_HATTUSA, 3.9, BUILDING_MONUMENT, 3.9, 30, 0.0
2, LOC_CITY_NAME_JERUSALEM, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
2, LOC_CITY_NAME_SEOUL, 2.2, BUILDING_MONUMENT, 2.2, 30, 0.0
2, LOC_CITY_NAME_LA_VENTA, 3.3, BUILDING_MONUMENT, 3.3, 30, 0.0
3, LOC_CITY_NAME_RIO_DE_JANEIRO, 4.2, UNIT_BUILDER, 12.6, 25, 0.0
3, LOC_CITY_NAME_URUK, 7.5, BUILDING_MONUMENT, 15.0, 30, 0.0
3, LOC_CITY_NAME_RA_KEDET, 5.0, UNIT_SCOUT, 10.0, 15, 0.0
3, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
3, LOC_CITY_NAME_AACHEN, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
3, LOC_CITY_NAME_ATHENS, 8.8, UNIT_SCOUT, 8.8, 15, 0.0
3, LOC_CITY_NAME_LISBON, 5.0, UNIT_SLINGER, 9.9, 17, 0.0
3, LOC_CITY_NAME_KABUL, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_STOCKHOLM, 2.2, BUILDING_MONUMENT, 4.4, 30, 0.0
3, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 5.5, 30, 0.0
3, LOC_CITY_NAME_NAN_MADOL, 2.2, BUILDING_MONUMENT, 4.4, 30, 0.0
3, LOC_CITY_NAME_HATTUSA, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
3, LOC_CITY_NAME_JERUSALEM, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
3, LOC_CITY_NAME_SEOUL, 2.2, BUILDING_MONUMENT, 4.4, 30, 0.0
3, LOC_CITY_NAME_LA_VENTA, 3.3, BUILDING_MONUMENT, 6.6, 30, 0.0
4, LOC_CITY_NAME_RIO_DE_JANEIRO, 5.3, UNIT_BUILDER, 17.8, 25, 0.0
4, LOC_CITY_NAME_URUK, 7.5, BUILDING_MONUMENT, 22.5, 30, 0.0
4, LOC_CITY_NAME_RA_KEDET, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_NIDAROS, 6.3, UNIT_SCOUT, 18.8, 15, 3.8
